base_contrast_id,contrast_id,family,book_question,slice_name,slice_value,paired_decision_n,mean_delta,mean_delta_ci95_low,mean_delta_ci95_high,regret_delta,threshold_mass_delta,lower_tail_mass_delta,preferred_actual_action_rate,alternative_actual_action_rate
closure_take_trick_vs_decline,closure_take_trick_vs_decline__phase=early,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",phase,early,14,13.538394621440343,4.599187007972172,20.508650396551406,-13.538394621440343,0.1607142883086843,-0.16178571033690656,0.6428571428571429,0.14285714285714285
closure_take_trick_vs_decline,closure_take_trick_vs_decline__phase=middle,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",phase,middle,28,9.498044978827238,4.249625103814261,13.611347954188075,-9.498044978827238,0.16625000004257476,-0.08714285589355443,0.6428571428571429,0.21428571428571427
closure_take_trick_vs_decline,closure_take_trick_vs_decline__position=last,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",position,last,44,10.246607657521963,6.164164398881522,13.594734712757848,-10.246607657521963,0.15693181903440168,-0.10693181613036855,0.6363636363636364,0.20454545454545456
closure_take_trick_vs_decline,closure_take_trick_vs_decline__seat_role=bidder,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",seat_role,bidder,15,11.735503069559734,4.7463378270467125,18.081716855367024,-11.735503069559734,0.24933334036419788,-0.11299999716381232,0.6,0.2
closure_take_trick_vs_decline,closure_take_trick_vs_decline__seat_role=bidder_partner,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",seat_role,bidder_partner,4,5.224599242210388,-2.9766907691955566,12.018500089645386,-5.224599242210388,0.028749991208314896,-0.022499993443489075,0.75,0.25
closure_take_trick_vs_decline,closure_take_trick_vs_decline__seat_role=left_setter,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",seat_role,left_setter,6,9.24144152800242,-3.1007012526194253,22.034895658493042,-9.24144152800242,0.2383333370089531,-0.2274999978641669,0.8333333333333334,0.0
closure_take_trick_vs_decline,closure_take_trick_vs_decline__seat_role=right_setter,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",seat_role,right_setter,19,10.445849723721805,4.473669699932399,15.755457765961948,-10.445849723721805,0.0852631550086172,-0.08184210480631966,0.5789473684210527,0.2631578947368421
closure_take_trick_vs_decline,closure_take_trick_vs_decline__trick_idx=0,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",trick_idx,0,6,8.031969368457794,-5.9505172570546465,23.78452557325363,-8.031969368457794,0.0,-0.0016666669398546219,0.3333333333333333,0.3333333333333333
closure_take_trick_vs_decline,closure_take_trick_vs_decline__trick_idx=1,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",trick_idx,1,8,17.668213561177254,6.8575966358184814,26.772923812270164,-17.668213561177254,0.28125000454019755,-0.28187499288469553,0.875,0.0
closure_take_trick_vs_decline,closure_take_trick_vs_decline__trick_idx=2,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",trick_idx,2,7,8.92850628069469,-0.19085332325526647,20.53137846503939,-8.92850628069469,0.017142857824053084,-0.05142857174256018,0.42857142857142855,0.42857142857142855
closure_take_trick_vs_decline,closure_take_trick_vs_decline__trick_idx=3,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",trick_idx,3,12,11.660940648367008,4.887856264909108,19.209582349906366,-11.660940648367008,0.2183333324889342,-0.06083333088705937,0.6666666666666666,0.16666666666666666
closure_take_trick_vs_decline,closure_take_trick_vs_decline__trick_idx=4,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",trick_idx,4,9,7.057158629099528,-2.6023698912726507,13.855292797088623,-7.057158629099528,0.212777778506279,-0.1499999991307656,0.7777777777777778,0.1111111111111111
closure_take_trick_vs_decline,closure_take_trick_vs_decline__trick_position=3,last_seat_closure,"From last seat, does taking the trick beat declining when both are available?",trick_position,3,44,10.246607657521963,6.452629165215925,14.814782738685608,-10.246607657521963,0.15693181903440168,-0.10693181613036855,0.6363636363636364,0.20454545454545456
closure_take_count_vs_other,closure_take_count_vs_other__count_points=10,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",count_points,10,7,6.268740790230887,-7.1499543871198386,16.53636932373047,-6.268740790230887,0.1521428633215172,-0.12642856767135008,0.5714285714285714,0.2857142857142857
closure_take_count_vs_other,closure_take_count_vs_other__count_points=5,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",count_points,5,9,3.5882934066984387,-2.1869273450639515,11.770050168037415,-3.5882934066984387,-0.012222220500310263,-0.02555555436346266,0.5555555555555556,0.4444444444444444
closure_take_count_vs_other,closure_take_count_vs_other__current_winner_team=defense,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",current_winner_team,defense,8,6.6304764449596405,-1.3156185150146484,18.169798374176025,-6.6304764449596405,0.12562500883359462,-0.11124999518506229,0.625,0.375
closure_take_count_vs_other,closure_take_count_vs_other__current_winner_team=offense,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",current_winner_team,offense,8,2.8915018290281296,-6.090082406997681,9.083644479513168,-2.8915018290281296,-0.006250001490116119,-0.028125000186264515,0.5,0.375
closure_take_count_vs_other,closure_take_count_vs_other__decl=fives,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",decl,fives,3,1.4027318954467773,-4.74557367960612,9.90725326538086,-1.4027318954467773,0.04833334684371948,-0.033333333830038704,0.6666666666666666,0.3333333333333333
closure_take_count_vs_other,closure_take_count_vs_other__decl=fours,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",decl,fours,4,3.546149402856827,-11.18822592496872,19.222022086381912,-3.546149402856827,0.01874999701976776,-0.07499999739229679,0.5,0.25
closure_take_count_vs_other,closure_take_count_vs_other__decl=ones,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",decl,ones,5,-2.415597438812256,-4.4038393020629885,0.06720209121704102,2.415597438812256,-0.06299999952316285,0.0,0.2,0.8
closure_take_count_vs_other,closure_take_count_vs_other__family_role=bidder,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",family_role,bidder,6,8.587273319562277,-0.8406200408935547,18.795727292696636,-8.587273319562277,0.13583335047587752,-0.12166666084279616,0.6666666666666666,0.3333333333333333
closure_take_count_vs_other,closure_take_count_vs_other__family_role=partner,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",family_role,partner,3,-0.942689577738444,-8.537663459777832,11.245092391967773,0.942689577738444,-0.04166667660077413,-0.05333333214124044,0.3333333333333333,0.6666666666666666
closure_take_count_vs_other,closure_take_count_vs_other__family_role=setter,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",family_role,setter,7,3.9257507153919766,-5.025111947740827,15.596594418798174,-3.9257507153919766,0.03785714081355503,-0.03214285735573087,0.5714285714285714,0.2857142857142857
closure_take_count_vs_other,closure_take_count_vs_other__phase=early,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",phase,early,4,19.3787981569767,3.6798750162124634,37.064453452825546,-19.3787981569767,0.18375000753439963,-0.1887499913573265,1.0,0.0
closure_take_count_vs_other,closure_take_count_vs_other__phase=middle,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",phase,middle,11,0.3068351745605469,-4.292035362937233,5.003744818947532,-0.3068351745605469,0.020000002600929954,-0.03272727250375531,0.45454545454545453,0.45454545454545453
closure_take_count_vs_other,closure_take_count_vs_other__position=last,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",position,last,16,4.760989136993885,-1.0826966762542725,11.638883717358112,-4.760989136993885,0.05968750367173925,-0.0696874976856634,0.5625,0.375
closure_take_count_vs_other,closure_take_count_vs_other__seat_role=bidder,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",seat_role,bidder,6,8.587273319562277,-1.373043179512024,21.719116886456806,-8.587273319562277,0.13583335047587752,-0.12166666084279616,0.6666666666666666,0.3333333333333333
closure_take_count_vs_other,closure_take_count_vs_other__seat_role=bidder_partner,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",seat_role,bidder_partner,3,-0.942689577738444,-8.537663459777832,5.651562372843425,0.942689577738444,-0.04166667660077413,-0.05333333214124044,0.3333333333333333,0.6666666666666666
closure_take_count_vs_other,closure_take_count_vs_other__seat_role=right_setter,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",seat_role,right_setter,6,7.317489604155223,0.7654645442962646,18.192067166169483,-7.317489604155223,0.04416666428248087,-0.037500000248352684,0.6666666666666666,0.3333333333333333
closure_take_count_vs_other,closure_take_count_vs_other__trick_idx=1,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",trick_idx,1,3,15.470311880111694,2.8386058807373047,27.54117178916931,-15.470311880111694,0.19333335291594267,-0.20999998847643533,1.0,0.0
closure_take_count_vs_other,closure_take_count_vs_other__trick_idx=2,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",trick_idx,2,4,3.825504779815674,-2.226571559906006,8.852719783782959,-3.825504779815674,-0.004999987781047821,-0.03999999910593033,0.5,0.5
closure_take_count_vs_other,closure_take_count_vs_other__trick_idx=3,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",trick_idx,3,4,-0.1551518440246582,-5.145965099334717,6.176409721374512,0.1551518440246582,-0.048750005662441254,-0.042500000447034836,0.5,0.5
closure_take_count_vs_other,closure_take_count_vs_other__trick_idx=4,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",trick_idx,4,3,-3.7687416076660156,-16.4246826171875,6.258193016052246,3.7687416076660156,0.1450000007947286,-0.009999999776482582,0.3333333333333333,0.3333333333333333
closure_take_count_vs_other,closure_take_count_vs_other__trick_position=3,last_seat_closure,"From last seat, does taking count beat other same-state closure options?",trick_position,3,16,4.760989136993885,-2.256796717643738,9.849088206887245,-4.760989136993885,0.05968750367173925,-0.0696874976856634,0.5625,0.375
closure_slough_count_vs_other,closure_slough_count_vs_other__count_points=10,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",count_points,10,30,-9.076778011520704,-14.69242766201496,-3.7310882449150085,9.076778011520704,-0.09750000064571698,0.12183333452170093,0.26666666666666666,0.7
closure_slough_count_vs_other,closure_slough_count_vs_other__count_points=5,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",count_points,5,66,-5.097947963259437,-7.663832718675787,-2.6282747676878264,5.097947963259437,-0.0762121228952751,0.06356060462580486,0.25757575757575757,0.5757575757575758
closure_slough_count_vs_other,closure_slough_count_vs_other__current_winner_team=defense,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",current_winner_team,defense,38,-5.447327687552101,-9.158398433735496,-1.7324868252402859,5.447327687552101,-0.07078947715069119,0.06934210398283444,0.39473684210526316,0.5
closure_slough_count_vs_other,closure_slough_count_vs_other__current_winner_team=offense,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",current_winner_team,offense,58,-6.927059548168347,-9.463170769913443,-4.526659305753379,6.927059548168347,-0.0907758620471276,0.08991379292424896,0.1724137931034483,0.6896551724137931
closure_slough_count_vs_other,closure_slough_count_vs_other__decl=blanks,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",decl,blanks,13,-4.7183270912904005,-10.42295986872453,-1.327709592305697,4.7183270912904005,-0.11692307660212883,0.13692307701477638,0.23076923076923078,0.7692307692307693
closure_slough_count_vs_other,closure_slough_count_vs_other__decl=doubles,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",decl,doubles,11,-4.79139072786678,-13.720558036457408,1.818156123161316,4.79139072786678,-0.056363640183752235,0.04954545115205375,0.36363636363636365,0.36363636363636365
closure_slough_count_vs_other,closure_slough_count_vs_other__decl=doubles-suit,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",decl,doubles-suit,9,-5.397221717569563,-12.500298394097221,-0.5932217107878791,5.397221717569563,-0.04333333174387614,0.0616666612525781,0.1111111111111111,0.5555555555555556
closure_slough_count_vs_other,closure_slough_count_vs_other__decl=fives,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",decl,fives,6,-3.612029552459717,-8.184357484181723,0.4209992090861003,3.612029552459717,-0.11333333949247996,0.10333333164453506,0.16666666666666666,0.8333333333333334
closure_slough_count_vs_other,closure_slough_count_vs_other__decl=fours,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",decl,fours,4,-2.4609508514404297,-7.05560302734375,2.1337013244628906,2.4609508514404297,0.020000003278255463,0.06500000320374966,0.5,0.5
closure_slough_count_vs_other,closure_slough_count_vs_other__decl=no-trump,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",decl,no-trump,11,-11.916956175457347,-17.828931786797263,-6.497474133968353,11.916956175457347,-0.1863636388020082,0.19227273626761002,0.18181818181818182,0.7272727272727273
closure_slough_count_vs_other,closure_slough_count_vs_other__decl=ones,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",decl,ones,8,-11.530171513557434,-26.152278065681458,0.22224628925323486,11.530171513557434,-0.08124999608844519,0.12937499769032001,0.25,0.625
closure_slough_count_vs_other,closure_slough_count_vs_other__decl=sixes,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",decl,sixes,11,-6.248697616837242,-15.538205981254578,-0.4014179923317649,6.248697616837242,-0.06409091011367062,0.018181815658780662,0.36363636363636365,0.5454545454545454
closure_slough_count_vs_other,closure_slough_count_vs_other__decl=threes,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",decl,threes,6,-5.354911049207051,-12.241115808486938,1.6174079577128093,5.354911049207051,-0.05999999741713206,0.1333333345440527,0.16666666666666666,0.6666666666666666
closure_slough_count_vs_other,closure_slough_count_vs_other__decl=twos,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",decl,twos,17,-5.3200205546968125,-10.817818091196173,-1.443749057895997,5.3200205546968125,-0.062352946575950176,-0.003529413931948297,0.29411764705882354,0.5882352941176471
closure_slough_count_vs_other,closure_slough_count_vs_other__family_role=bidder,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",family_role,bidder,23,-10.681992815888446,-15.648341497649318,-3.6670988046604656,10.681992815888446,-0.15565217383529828,0.13152173781038626,0.13043478260869565,0.782608695652174
closure_slough_count_vs_other,closure_slough_count_vs_other__family_role=partner,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",family_role,partner,6,-2.4119505286216736,-7.454313516616821,3.277325928211212,2.4119505286216736,-0.007499992847442627,0.06833332777023315,0.3333333333333333,0.5
closure_slough_count_vs_other,closure_slough_count_vs_other__family_role=setter,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",family_role,setter,67,-5.203139820650442,-8.479560136795044,-2.747005456863944,5.203139820650442,-0.06462686828601716,0.0658955224581174,0.29850746268656714,0.5671641791044776
closure_slough_count_vs_other,closure_slough_count_vs_other__phase=early,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",phase,early,32,-7.819262694567442,-13.615477414801717,-3.1706263422966003,7.819262694567442,-0.10468750447034836,0.1121875012468081,0.25,0.59375
closure_slough_count_vs_other,closure_slough_count_vs_other__phase=late,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",phase,late,15,0.08124129374821981,-3.351623316605886,2.7646031777064004,-0.08124129374821981,0.0346666673819224,-0.02433333396911621,0.5333333333333333,0.4666666666666667
closure_slough_count_vs_other,closure_slough_count_vs_other__phase=middle,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",phase,middle,49,-7.34224732858794,-11.120207727563624,-5.014897563019577,7.34224732858794,-0.1045918366966807,0.09438775327740884,0.1836734693877551,0.673469387755102
closure_slough_count_vs_other,closure_slough_count_vs_other__position=last,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",position,last,96,-6.341332353341083,-9.714083378203213,-4.085425443947315,6.341332353341083,-0.08286458469228819,0.08177083271827239,0.2604166666666667,0.6145833333333334
closure_slough_count_vs_other,closure_slough_count_vs_other__seat_role=bidder,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",seat_role,bidder,23,-10.681992815888446,-15.367891109508017,-4.80647052111833,10.681992815888446,-0.15565217383529828,0.13152173781038626,0.13043478260869565,0.782608695652174
closure_slough_count_vs_other,closure_slough_count_vs_other__seat_role=bidder_partner,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",seat_role,bidder_partner,6,-2.4119505286216736,-6.559499363104503,2.8343995213508606,2.4119505286216736,-0.007499992847442627,0.06833332777023315,0.3333333333333333,0.5
closure_slough_count_vs_other,closure_slough_count_vs_other__seat_role=left_setter,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",seat_role,left_setter,22,-3.6590647521344097,-6.115807048299096,-1.136430407112295,3.6590647521344097,-0.044318182139911434,0.046363635496659714,0.22727272727272727,0.6818181818181818
closure_slough_count_vs_other,closure_slough_count_vs_other__seat_role=right_setter,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",seat_role,right_setter,45,-5.958020965258281,-9.194973829057481,-2.772930528057946,5.958020965258281,-0.07455555929077996,0.07544444497260783,0.3333333333333333,0.5111111111111111
closure_slough_count_vs_other,closure_slough_count_vs_other__trick_idx=0,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",trick_idx,0,17,-5.9008049964904785,-12.254234152681688,-0.20592943359823787,5.9008049964904785,-0.05323529944700353,0.05735294537290054,0.29411764705882354,0.47058823529411764
closure_slough_count_vs_other,closure_slough_count_vs_other__trick_idx=1,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",trick_idx,1,15,-9.993514752388,-16.53906713326772,-2.5766675313313803,9.993514752388,-0.16300000349680582,0.17433333123723666,0.2,0.7333333333333333
closure_slough_count_vs_other,closure_slough_count_vs_other__trick_idx=2,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",trick_idx,2,18,-4.821933292680317,-9.6580111682415,-0.7085407939222124,4.821933292680317,-0.05833333440952831,0.0769444422589408,0.3888888888888889,0.4444444444444444
closure_slough_count_vs_other,closure_slough_count_vs_other__trick_idx=3,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",trick_idx,3,16,-12.169258963316679,-18.81737544760108,-6.893594037741423,12.169258963316679,-0.17749999929219484,0.11624999903142452,0.125,0.8125
closure_slough_count_vs_other,closure_slough_count_vs_other__trick_idx=4,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",trick_idx,4,15,-5.217811761299769,-7.84178236524264,-3.403099157412847,5.217811761299769,-0.08233333267271518,0.09199999769528706,0.0,0.8
closure_slough_count_vs_other,closure_slough_count_vs_other__trick_idx=5,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",trick_idx,5,15,0.08124129374821981,-4.81695206562678,3.21205313205719,-0.08124129374821981,0.0346666673819224,-0.02433333396911621,0.5333333333333333,0.4666666666666667
closure_slough_count_vs_other,closure_slough_count_vs_other__trick_position=3,last_seat_closure_negative_control,"From last seat, is sloughing count while declining the trick punished?",trick_position,3,96,-6.341332353341083,-8.972143415672084,-4.3301480778803425,6.341332353341083,-0.08286458469228819,0.08177083271827239,0.2604166666666667,0.6145833333333334
